date,price,ret,sigma,regime
19/11/2019,127.1658275,-0.007062324,0.006455829,normal
20/11/2019,127.1081248,-0.00045376,0.006542398,normal
21/11/2019,125.9836525,-0.008846581,0.006289752,normal
22/11/2019,125.4593296,-0.004161833,0.006577593,normal
25/11/2019,126.3895768,0.007414731,0.006441515,normal
26/11/2019,124.4566981,-0.015293023,0.006514045,normal
27/11/2019,123.6303221,-0.006639867,0.007666907,normal
28/11/2019,123.7765944,0.001183143,0.007596857,normal
29/11/2019,123.6859094,-0.000732651,0.007280958,normal
02/12/2019,123.9109562,0.001819502,0.006984737,shock
03/12/2019,125.8506508,0.01565394,0.006716215,shock
04/12/2019,125.8434786,-5.70E-05,0.007765999,shock
05/12/2019,125.8319945,-9.13E-05,0.007435498,shock
06/12/2019,126.7630865,0.007399485,0.007125071,shock
09/12/2019,125.8447944,-0.00724416,0.007124722,shock
10/12/2019,127.3065432,0.011615488,0.007155128,shock
11/12/2019,127.9749041,0.005250012,0.007570361,shock
12/12/2019,129.1119555,0.008884956,0.007387684,shock
13/12/2019,129.4504101,0.002621404,0.00748648,shock
16/12/2019,125.5571031,-0.030075664,0.007203871,shock
17/12/2019,124.5962574,-0.007652659,0.011111964,shock
18/12/2019,124.3905498,-0.001650993,0.010823425,shock
19/12/2019,124.8621335,0.003791154,0.01033043,shock
20/12/2019,126.3872051,0.012214044,0.009902114,shock
23/12/2019,128.8437858,0.019436941,0.010028919,shock
24/12/2019,129.3910805,0.004247738,0.010974465,shock
25/12/2019,123.4631534,-0.045814031,0.010520238,shock
26/12/2019,121.588443,-0.015184372,0.016683612,shock
27/12/2019,122.2748622,0.005645431,0.01645677,shock
30/12/2019,131.1258212,0.072385761,0.015718403,shock
31/12/2019,106.6703792,-0.186503633,0.024727033,shock
01/01/2020,117.5257628,0.10176568,0.062989559,shock
02/01/2020,107.9811603,-0.081212853,0.065723781,shock
03/01/2020,95.46105603,-0.115947117,0.066826815,shock
06/01/2020,109.9359119,0.151631006,0.072387543,shock
07/01/2020,95.12563419,-0.134717378,0.079411034,shock
08/01/2020,119.7040232,0.258378188,0.085773214,shock
09/01/2020,99.3270777,-0.170227741,0.104111024,shock
10/01/2020,113.3878583,0.141560397,0.112022285,shock
13/01/2020,64.65159559,-0.42981906,0.112660339,shock
14/01/2020,74.08529294,0.145915925,0.191559913,shock
15/01/2020,45.13224557,-0.39080695,0.185756894,shock
16/01/2020,50.20530156,0.112404245,0.225224525,shock
17/01/2020,42.98181622,-0.143878935,0.21577351,shock
20/01/2020,33.90936797,-0.211076428,0.209379648,shock
21/01/2020,59.20243488,0.745902045,0.209672757,shock
22/01/2020,100.874748,0.703895258,0.253752404,shock
23/01/2020,137.0306839,0.358424051,0.283992951,shock
24/01/2020,193.9418341,0.415316837,0.2829893,shock
27/01/2020,483.6187741,1.493627929,0.28585796,shock
28/01/2020,534.0449111,0.104268361,0.374570363,shock
29/01/2020,2558.342736,3.790501103,0.356450373,shock
30/01/2020,2404.920492,-0.059969386,0.557350992,shock
31/01/2020,420.5744085,-0.825119205,0.529042001,shock
03/02/2020,855.4205156,1.033933825,0.703697198,shock
04/02/2020,3139.06953,2.669621517,0.697115143,shock
05/02/2020,7099.51786,1.261663143,0.756665357,shock
06/02/2020,1360.131758,-0.808419137,0.754015733,shock
07/02/2020,206.3975468,-0.848251799,0.854514918,shock
10/02/2020,3330.070516,15.13425434,0.970395637,shock
11/02/2020,7564.298761,1.271513088,1.2108213,shock
12/02/2020,112047.3293,13.81265255,1.171878706,shock
13/02/2020,673491910,6009.78057,1.348005114,shock
14/02/2020,33612887596,48.90837618,2.773463367,shock
17/02/2020,1.22E+12,35.19148095,2.854103596,shock
18/02/2020,6.42E+11,-0.472356569,2.891635068,shock
19/02/2020,57295614513,-0.910737578,2.749204118,shock
20/02/2020,1.18E+13,204.3220515,2.696189165,shock
21/02/2020,1.06E+18,89975.76947,2.968228852,shock
24/02/2020,2.66E+16,-0.974869323,4.282410837,shock
25/02/2020,2.40E+21,90216.99268,4.194142494,shock
26/02/2020,7.91E+19,-0.967041832,5.123117562,shock
27/02/2020,3.46E+25,437562.1624,4.955144047,shock
28/02/2020,1.58E+25,-0.542400559,5.966128894,shock
02/03/2020,2.75E+27,172.4482187,5.664287015,shock
03/03/2020,1.12E+30,406.4368395,5.567960523,shock
04/03/2020,9.25E+28,-0.917378073,5.548985161,shock
05/03/2020,5.69E+25,-0.999384733,5.311271425,shock
06/03/2020,2.58E+34,452655378.3,5.455454188,shock
09/03/2020,3.02E+27,-0.999999883,7.6526768,shock
10/03/2020,7.71E+22,-0.999974482,8.54884358,shock
11/03/2020,1.54E+31,200183327.1,8.644257103,shock
12/03/2020,7.34E+34,4755.825333,9.822423892,shock
13/03/2020,1.32E+22,-1,9.621192777,shock
16/03/2020,1.11E+21,-0.916196149,12.33678358,shock
17/03/2020,20277528868,-1,11.72469388,shock
18/03/2020,1.83E-05,-1,13.13883395,shock
19/03/2020,2.29E-09,-0.999875096,15.85432709,shock
20/03/2020,3.60E-10,-0.842582081,15.25407303,shock
23/03/2020,5.71E+13,1.59E+23,14.48073206,shock
24/03/2020,82412243.78,-0.999998558,20.42098915,shock
25/03/2020,5.03E-21,-1,19.74299989,shock
26/03/2020,4.87E-23,-0.990308608,26.23851658,shock
27/03/2020,1.08E+21,2.21E+43,24.92656692,shock
30/03/2020,9.72E+45,9.04E+24,36.82457407,shock
31/03/2020,4.16E-12,-1,38.53059131,shock
01/04/2020,8.52E+18,2.05E+30,52.26969116,shock
02/04/2020,2.45E+122,2.87E+103,53.37235411,shock
03/04/2020,6.11E+250,2.50E+128,84.28345001,shock
06/04/2020,6.70E+290,1.10E+40,115.6972614,shock
07/04/2020,inf,3.49E+207,112.8151709,shock
08/04/2020,inf,2.81E+135,172.4077662,shock
09/04/2020,inf,4.06E+54,185.8322598,shock
10/04/2020,inf,1.62E+37,179.8474388,shock
13/04/2020,inf,-1,172.3305552,shock
14/04/2020,inf,3.95E+98,278.3342256,shock
15/04/2020,inf,3.66E+302,271.7466948,shock
16/04/2020,inf,inf,324.4851022,shock
17/04/2020,inf,2.43E+192,683.9159444,shock
20/04/2020,inf,-1,660.8067598,shock
21/04/2020,inf,-1,648.4126589,shock
22/04/2020,inf,-1,615.2091515,shock
23/04/2020,inf,inf,721.7678331,shock
24/04/2020,inf,inf,719.5090745,shock
27/04/2020,0,-1,718.8930254,shock
28/04/2020,0,-1,2062.482189,shock
29/04/2020,0,inf,3263.82805,shock
30/04/2020,0,-1,3345.476214,shock
01/05/2020,0,-1,5042.468029,shock
04/05/2020,0,inf,5123.173276,shock
05/05/2020,0,-1,5757.772199,shock
06/05/2020,0,-1,7330.736175,shock
07/05/2020,0,inf,7307.16897,shock
08/05/2020,0,inf,7275.488458,shock
11/05/2020,inf,inf,11133.53118,shock
12/05/2020,inf,inf,13160.64329,shock
13/05/2020,inf,-1,13777.52188,shock
14/05/2020,inf,inf,15524.95655,shock
15/05/2020,0,-1,33450.96375,shock
18/05/2020,0,-1,52280.59256,shock
19/05/2020,0,inf,49773.41047,shock
20/05/2020,0,-1,48246.07339,shock
21/05/2020,0,-1,55051.71824,shock
22/05/2020,0,inf,106485.4565,shock
25/05/2020,0,inf,106170.3718,shock
26/05/2020,inf,inf,101791.0532,shock
27/05/2020,inf,-1,153572.4969,shock
28/05/2020,inf,inf,146167.3925,shock
29/05/2020,inf,inf,158881.3737,shock
01/06/2020,inf,-1,178201.4382,shock
02/06/2020,0,-1,228765.2222,shock
03/06/2020,inf,inf,242760.8304,shock
04/06/2020,inf,inf,241072.0994,shock
05/06/2020,inf,-1,233814.9283,shock
08/06/2020,0,-1,226338.419,shock
09/06/2020,0,-1,216772.7671,shock
10/06/2020,0,inf,309278.1418,shock
11/06/2020,0,-1,341460.4384,shock
12/06/2020,0,-1,326176.2708,shock
15/06/2020,0,inf,309866.8171,shock
16/06/2020,0,-1,305219.0864,shock
17/06/2020,0,-1,291263.8965,shock
18/06/2020,inf,inf,276350.682,shock
19/06/2020,0,-1,287212.4424,shock
22/06/2020,inf,inf,311935.3995,shock
23/06/2020,inf,inf,361091.538,shock
24/06/2020,inf,inf,349603.3409,shock
25/06/2020,inf,-1,436034.4816,shock
26/06/2020,0,-1,492271.8067,shock
29/06/2020,0,inf,545890.6292,shock
30/06/2020,0,-1,526942.4387,normal
01/07/2020,inf,inf,508238.6298,normal
02/07/2020,inf,inf,500080.6613,normal
03/07/2020,0,-1,474428.4308,normal
06/07/2020,0,-1,466304.4159,normal
07/07/2020,0,inf,442730.3075,normal
08/07/2020,inf,inf,422997.3842,normal
09/07/2020,inf,inf,405220.5097,normal
10/07/2020,inf,inf,396668.1351,normal
13/07/2020,inf,-1,398024.3639,normal
14/07/2020,inf,-1,392435.1607,normal
15/07/2020,0,-1,387909.6868,normal
16/07/2020,0,-1,377965.9396,normal
17/07/2020,0,-1,367840.9562,normal
20/07/2020,0,-1,358543.4589,normal
21/07/2020,0,inf,349895.8054,normal
22/07/2020,0,-1,352131.563,normal
23/07/2020,0,-1,343904.1289,normal
24/07/2020,0,-1,326974.0934,normal
27/07/2020,0,inf,317460.0912,normal
28/07/2020,0,inf,302101.316,normal
29/07/2020,0,inf,287556.1292,normal
30/07/2020,0,inf,280408.6362,normal
31/07/2020,0,-1,282391.382,normal
03/08/2020,0,-1,277630.3703,normal
04/08/2020,0,inf,263419.9954,normal
05/08/2020,0,-1,281265.7163,normal
06/08/2020,0,-1,269291.2009,normal
07/08/2020,0,-1,255474.9633,normal
10/08/2020,0,-1,246809.6923,normal
11/08/2020,0,-1,234237.5855,normal
12/08/2020,0,inf,222843.7586,normal
13/08/2020,0,-1,218162.3064,normal
14/08/2020,0,-1,221065.2682,normal
17/08/2020,0,inf,213520.9428,normal
18/08/2020,0,inf,221975.899,normal
19/08/2020,0,-1,214910.9643,normal
20/08/2020,0,-1,211585.3165,normal
21/08/2020,0,-1,200890.0022,normal
24/08/2020,0,inf,214891.5185,normal
25/08/2020,0,-1,207462.6108,normal
26/08/2020,0,inf,207591.364,normal
27/08/2020,0,inf,198096.6884,normal
28/08/2020,0,-1,188081.5664,normal
31/08/2020,0,inf,205137.486,normal
01/09/2020,0,inf,202640.4578,normal
02/09/2020,0,inf,210012.5832,normal
03/09/2020,0,-1,203487.66,normal
04/09/2020,0,-1,195339.2153,normal
07/09/2020,0,inf,186535.6993,normal
08/09/2020,0,inf,191081.3261,normal
09/09/2020,0,inf,181731.011,normal
10/09/2020,0,-1,220496.3035,normal
11/09/2020,0,-1,211245.2833,normal
14/09/2020,0,inf,204137.9314,normal
15/09/2020,0,-1,193823.7015,normal
16/09/2020,0,inf,186581.9405,normal
17/09/2020,0,inf,177303.0843,normal
18/09/2020,0,-1,189626.668,normal
21/09/2020,0,-1,232622.1824,normal
22/09/2020,0,inf,225200.6775,normal
23/09/2020,0,inf,216875.1712,normal
24/09/2020,0,inf,205760.0904,normal
25/09/2020,0,inf,196368.2551,normal
28/09/2020,0,-1,187576.0832,normal
29/09/2020,0,inf,177952.2647,normal
30/09/2020,0,inf,170856.0199,normal
01/10/2020,0,inf,163996.2202,normal
02/10/2020,0,-1,157412.2828,normal
05/10/2020,inf,inf,149360.571,normal
06/10/2020,0,-1,170047.9518,normal
07/10/2020,0,-1,164633.7522,normal
08/10/2020,0,-1,207795.9368,normal
09/10/2020,0,-1,201925.2962,normal
12/10/2020,0,-1,192060.8214,normal
13/10/2020,0,-1,186254.6852,normal
14/10/2020,0,-1,177221.7152,normal
15/10/2020,0,-1,169120.3646,normal
16/10/2020,0,inf,163577.6103,normal
19/10/2020,0,inf,155212.3996,normal
20/10/2020,0,-1,150742.4897,normal
21/10/2020,0,inf,155962.4048,normal
22/10/2020,0,inf,148318.3549,normal
23/10/2020,0,-1,146732.5977,normal
26/10/2020,0,-1,141110.2079,normal
27/10/2020,0,inf,142485.624,normal
28/10/2020,0,inf,151721.4832,normal
29/10/2020,0,inf,154418.4432,normal
30/10/2020,0,-1,178083.0748,normal
02/11/2020,0,-1,170018.1639,normal
03/11/2020,0,-1,161565.3005,normal
04/11/2020,0,inf,162467.0828,normal
05/11/2020,0,inf,155353.3688,normal
06/11/2020,0,-1,155582.9508,normal
09/11/2020,0,-1,154626.9806,normal
10/11/2020,0,inf,149442.0417,normal
11/11/2020,0,-1,142763.8957,normal
12/11/2020,0,inf,136525.4891,normal
13/11/2020,0,-1,130855.3782,normal
16/11/2020,0,inf,140012.7128,normal
17/11/2020,0,-1,133651.9001,normal
18/11/2020,0,-1,130773.8858,normal
19/11/2020,0,-1,129942.5586,normal
20/11/2020,0,inf,123632.5073,normal
23/11/2020,0,-1,117318.5264,normal
24/11/2020,0,-1,111616.7526,normal
25/11/2020,0,inf,115466.6394,normal
26/11/2020,0,inf,109645.951,normal
27/11/2020,0,inf,105250.8523,normal
30/11/2020,0,inf,102326.6709,normal
01/12/2020,0,inf,97086.31431,normal
02/12/2020,0,-1,93496.42643,normal
03/12/2020,0,inf,91568.61786,normal
04/12/2020,0,-1,87957.09078,normal
07/12/2020,0,inf,86459.22162,normal
08/12/2020,0,inf,82631.61692,normal
09/12/2020,0,-1,78410.04605,normal
10/12/2020,0,-1,100178.0137,normal
11/12/2020,0,inf,97846.11096,normal
14/12/2020,0,-1,101154.6715,normal
15/12/2020,0,-1,96342.45217,normal
16/12/2020,0,-1,97120.93907,normal
17/12/2020,0,inf,92405.07956,normal
18/12/2020,0,inf,88284.11855,normal
21/12/2020,0,-1,92144.85365,normal
22/12/2020,0,inf,113344.0311,normal
23/12/2020,0,-1,107629.8056,normal
24/12/2020,0,-1,106849.895,normal
25/12/2020,0,-1,101366.7125,normal
28/12/2020,0,inf,101072.9844,normal
29/12/2020,0,inf,96248.2723,normal
30/12/2020,0,-1,92909.47844,normal
31/12/2020,0,inf,131918.2076,normal
01/01/2021,0,-1,127127.155,normal
04/01/2021,0,-1,121249.5795,normal
05/01/2021,0,-1,115300.4147,normal
06/01/2021,0,-1,111154.4112,normal
07/01/2021,0,-1,110649.8763,normal
08/01/2021,0,inf,108275.3407,normal
11/01/2021,0,inf,103029.869,normal
12/01/2021,0,-1,97788.08989,normal
13/01/2021,0,inf,99426.9023,normal
14/01/2021,0,-1,95117.20604,normal
15/01/2021,0,inf,90758.29286,normal
18/01/2021,0,inf,86143.86021,normal
19/01/2021,0,-1,82420.01128,normal
20/01/2021,0,inf,78705.13174,normal
21/01/2021,0,-1,78999.55082,normal
22/01/2021,0,-1,76079.21746,normal
25/01/2021,0,-1,78107.42512,normal
26/01/2021,0,-1,75207.41174,normal
27/01/2021,0,-1,71378.95937,normal
28/01/2021,0,-1,68405.80462,normal
29/01/2021,0,inf,66879.46879,normal
01/02/2021,0,inf,64475.50552,normal
02/02/2021,0,inf,61167.84277,normal
03/02/2021,0,inf,61649.81055,normal
04/02/2021,0,inf,58493.79879,normal
05/02/2021,0,inf,61429.91491,normal
08/02/2021,0,inf,60036.21052,normal
09/02/2021,0,-1,58197.43408,normal
10/02/2021,0,-1,57758.20052,normal
11/02/2021,0,inf,56386.38383,normal
12/02/2021,0,inf,53684.77855,normal
15/02/2021,0,-1,50933.692,normal
16/02/2021,0,-1,51072.42906,normal
17/02/2021,0,-1,50587.27894,normal
18/02/2021,0,-1,50483.13817,normal
19/02/2021,0,-1,49895.19398,normal
22/02/2021,0,inf,51245.31945,normal
23/02/2021,0,inf,50087.28125,normal
24/02/2021,0,-1,47520.68923,normal
25/02/2021,0,-1,46262.02493,normal
26/02/2021,0,-1,44440.81331,normal
01/03/2021,0,inf,43351.47559,normal
02/03/2021,0,inf,41374.792,normal
03/03/2021,0,-1,40122.24296,normal
04/03/2021,0,-1,38069.75039,normal
05/03/2021,0,inf,42964.88315,normal
08/03/2021,0,-1,40763.02386,normal
09/03/2021,0,-1,49241.26963,normal
10/03/2021,0,inf,47133.06273,normal
11/03/2021,0,inf,44967.87521,normal
12/03/2021,0,inf,42661.61662,normal
15/03/2021,0,-1,42842.48238,normal
16/03/2021,0,-1,41742.50925,normal
17/03/2021,0,inf,40258.14647,normal
18/03/2021,0,-1,40634.49409,normal
19/03/2021,0,-1,40546.44356,normal
22/03/2021,0,inf,38467.7932,normal
23/03/2021,0,inf,37084.21129,normal
24/03/2021,0,inf,35216.92851,normal
25/03/2021,0,inf,34513.03215,normal
26/03/2021,0,-1,33518.37337,normal
29/03/2021,0,inf,32833.71527,normal
30/03/2021,0,inf,31624.19256,normal
31/03/2021,0,2.01E+34,31971.52049,normal
01/04/2021,0,inf,30330.85573,normal
02/04/2021,0,-1,28885.54471,normal
05/04/2021,0,-1,27506.70765,normal
06/04/2021,0,-1,26122.07734,normal
07/04/2021,0,-1,25878.0952,normal
08/04/2021,0,-1,24685.66691,normal
09/04/2021,0,-1,24956.22626,normal
12/04/2021,0,-1,23859.6133,normal
13/04/2021,0,-1,26206.66699,normal
14/04/2021,0,-1,24861.87641,normal
15/04/2021,0,-1,24478.76123,normal
16/04/2021,0,-1,25260.08519,normal
19/04/2021,0,-1,25632.68208,normal
20/04/2021,0,inf,24749.28021,normal
21/04/2021,0,-1,25241.79173,normal
22/04/2021,0,inf,24172.67365,normal
23/04/2021,0,inf,23164.48796,normal
26/04/2021,0,inf,22238.23844,normal
27/04/2021,0,inf,26689.76929,normal
28/04/2021,0,-1,26871.19125,normal
29/04/2021,0,inf,26597.35421,normal
30/04/2021,0,-1,25733.60121,normal
03/05/2021,0,-1,25207.34751,normal
04/05/2021,0,-1,24052.30434,normal
05/05/2021,0,inf,22839.66835,normal
06/05/2021,0,-1,22971.72202,normal
07/05/2021,0,-1,21794.78556,normal
10/05/2021,0,-1,20676.50482,normal
11/05/2021,0,inf,24192.66214,normal
12/05/2021,0,-1,24427.76169,normal
13/05/2021,0,inf,23416.38541,normal
14/05/2021,0,inf,22890.67539,normal
17/05/2021,0,-1,22372.24761,normal
18/05/2021,0,inf,26461.09055,normal
19/05/2021,0,inf,25177.65218,normal
20/05/2021,0,-1,24108.41062,normal
21/05/2021,0,-1,22939.20838,normal
24/05/2021,0,inf,24112.54251,normal
25/05/2021,0,-1,23501.16152,normal
26/05/2021,0,inf,22529.63536,normal
27/05/2021,0,-1,24136.46577,normal
28/05/2021,0,1.11E+23,23199.94434,normal
31/05/2021,0,-1,22009.40483,normal
01/06/2021,0,inf,23473.22752,normal
02/06/2021,0,-1,23430.37664,normal
03/06/2021,0,inf,22660.8888,normal
04/06/2021,0,-1,21539.51791,normal
07/06/2021,0,-1,21024.78561,normal
08/06/2021,0,inf,20702.46186,normal
09/06/2021,0,inf,19681.3051,normal
10/06/2021,0,inf,19356.94198,normal
11/06/2021,0,inf,18459.57283,normal
14/06/2021,0,inf,22424.11115,normal
15/06/2021,0,-1,21439.91044,normal
16/06/2021,0,-1,20940.66447,normal
17/06/2021,0,inf,20289.95266,normal
18/06/2021,0,-1,19363.00255,normal
21/06/2021,0,-1,20203.64141,normal
22/06/2021,0,-1,19468.39632,normal
23/06/2021,0,inf,18488.31399,normal
24/06/2021,0,-1,17691.00823,normal
25/06/2021,0,inf,16901.44319,normal
28/06/2021,0,inf,16310.37537,normal
29/06/2021,0,-1,15703.68904,normal
30/06/2021,0,-1,17842.99885,normal
01/07/2021,0,inf,17027.18672,normal
02/07/2021,0,-1,17072.68448,normal
05/07/2021,0,inf,17073.53919,normal
06/07/2021,0,-1,16212.3927,normal
07/07/2021,0,-1,15679.82423,normal
08/07/2021,0,-1,15316.63753,normal
09/07/2021,0,inf,14537.33226,normal
12/07/2021,0,inf,14155.41228,normal
13/07/2021,0,-1,13444.88698,normal
14/07/2021,0,inf,13966.5419,normal
15/07/2021,0,-1,14029.6311,normal
16/07/2021,0,inf,13348.73651,normal
19/07/2021,0,-1,13180.54806,normal
20/07/2021,0,-1,12660.74179,normal
21/07/2021,0,-1,12034.41681,normal
22/07/2021,0,-1,13546.5897,normal
23/07/2021,0,-1,13398.86064,normal
26/07/2021,0,inf,13094.04985,normal
27/07/2021,0,inf,13724.89829,normal
28/07/2021,0,inf,14200.19223,normal
29/07/2021,0,inf,13621.40946,normal
30/07/2021,0,-1,13020.75736,normal
02/08/2021,0,inf,12377.92295,normal
03/08/2021,0,-1,11756.02562,normal
04/08/2021,0,inf,11905.74229,normal
05/08/2021,0,inf,11300.31433,normal
06/08/2021,0,-1,10723.62726,normal
09/08/2021,0,-1,10238.18156,normal
10/08/2021,0,-1,9714.34383,normal
11/08/2021,0,-1,10099.86497,normal
12/08/2021,0,inf,9707.694893,normal
13/08/2021,0,inf,9246.738917,normal
16/08/2021,0,inf,9141.814108,normal
17/08/2021,0,1.53E+259,9112.192505,normal
18/08/2021,0,inf,8646.232701,normal
19/08/2021,0,inf,8248.913287,normal
20/08/2021,0,inf,7848.63699,normal
23/08/2021,0,-1,7488.661707,normal
24/08/2021,0,1.18E+231,7144.497078,normal
25/08/2021,0,-1,6779.535524,normal
26/08/2021,0,inf,6515.004267,normal
27/08/2021,0,inf,6325.447928,normal
30/08/2021,0,inf,6471.618376,normal
31/08/2021,0,-1,6383.670701,normal
01/09/2021,0,inf,6097.838904,normal
02/09/2021,0,inf,5797.139282,normal
03/09/2021,0,inf,5649.374326,normal
06/09/2021,0,-1,5374.919903,normal
07/09/2021,0,inf,5275.964511,normal
08/09/2021,0,-1,5203.402731,normal
09/09/2021,0,-1,4955.963634,normal
10/09/2021,0,-1,4767.128335,normal
13/09/2021,0,-1,4561.641445,normal
14/09/2021,0,-1,4666.870001,normal
15/09/2021,0,-1,4585.687016,normal
16/09/2021,0,8.02E+269,4397.303335,normal
17/09/2021,0,-1,4175.349997,normal
20/09/2021,0,-1,3965.486159,normal
21/09/2021,0,inf,3805.672435,normal
22/09/2021,0,inf,3720.637042,normal
23/09/2021,0,-1,3606.709616,normal
24/09/2021,0,inf,3451.723762,normal
27/09/2021,0,-1,3821.869585,normal
28/09/2021,0,inf,3647.70826,normal
29/09/2021,0,-1,3466.465543,normal
30/09/2021,0,inf,3294.88875,normal
01/10/2021,0,inf,3168.601428,normal
04/10/2021,0,-1,3099.680548,normal
05/10/2021,0,-1,3088.810085,normal
06/10/2021,0,inf,2936.5005,normal
07/10/2021,0,inf,3002.288684,normal
08/10/2021,0,inf,3105.265866,normal
11/10/2021,0,-1,3057.723062,normal
12/10/2021,0,inf,3010.296248,normal
13/10/2021,0,-1,2866.139196,normal
14/10/2021,0,-1,2725.8383,normal
15/10/2021,0,-1,2693.722927,normal
18/10/2021,0,inf,2557.848644,normal
19/10/2021,0,-1,2458.726866,normal
20/10/2021,0,inf,2425.25881,normal
21/10/2021,0,-1,2692.506595,normal
22/10/2021,0,inf,2964.560695,normal
25/10/2021,0,-1,2879.964373,normal
26/10/2021,0,-1,2738.565925,normal
27/10/2021,0,-1,2651.051592,normal
28/10/2021,0,1.64E+293,2528.949304,normal
29/10/2021,0,-1,2406.759765,normal
01/11/2021,0,-1,2289.238926,normal
02/11/2021,0,inf,2421.421537,normal
03/11/2021,0,-1,2306.484498,normal
04/11/2021,0,1.72E+226,2266.941005,normal
05/11/2021,0,inf,2155.650352,normal
08/11/2021,0,-1,2285.761602,normal
09/11/2021,0,inf,2249.328404,normal
10/11/2021,0,-1,2173.431313,normal
11/11/2021,0,-1,2065.716124,normal
12/11/2021,0,inf,2030.544004,normal
15/11/2021,0,inf,2033.221855,normal
16/11/2021,0,2.09E+80,2219.195429,normal
17/11/2021,0,inf,2105.963403,normal
18/11/2021,0,1.63E+132,2067.664265,normal
19/11/2021,0,-1,1963.447548,normal
22/11/2021,0,4.30E+22,1964.874252,normal
23/11/2021,0,-1,1864.101667,normal
24/11/2021,0,inf,1770.668385,normal
25/11/2021,0,-1,1840.218511,normal
26/11/2021,0,-1,1752.126734,normal
29/11/2021,0,-1,1676.94559,normal
30/11/2021,0,-1,1595.409066,normal
01/12/2021,0,inf,1523.569169,normal
02/12/2021,0,-1,1490.637768,normal
03/12/2021,0,inf,1417.012671,normal
06/12/2021,0,inf,1460.818631,normal
07/12/2021,0,inf,1488.39473,normal
08/12/2021,0,6.62E+231,1479.066031,normal
09/12/2021,0,inf,1411.264338,normal
10/12/2021,0,1.51E+161,1415.127279,normal
13/12/2021,0,-1,1346.605235,normal
14/12/2021,0,inf,1291.685704,normal
15/12/2021,0,-1,1367.183938,normal
16/12/2021,0,-1,1395.243552,normal
17/12/2021,0,1.50E+29,1339.622537,normal
20/12/2021,0,4.84E+54,1271.019561,normal
21/12/2021,0,-1,1206.320871,normal
22/12/2021,0,-1,1164.245344,normal
23/12/2021,0,-1,1141.944277,normal
24/12/2021,0,inf,1118.029962,normal
27/12/2021,0,2.59E+187,1103.368342,normal
28/12/2021,0,inf,1053.839298,normal
29/12/2021,0,-1,1075.093489,normal
30/12/2021,0,-1,1098.247281,normal
31/12/2021,0,-1,1042.84064,normal
03/01/2022,0,1.88E+59,991.4923767,normal
04/01/2022,0,-1,941.4040513,normal
05/01/2022,0,-1,899.6239182,normal
06/01/2022,0,-1,853.6805247,normal
07/01/2022,0,inf,857.3281992,normal
10/01/2022,0,2.77E+111,856.0682034,normal
11/01/2022,0,inf,815.3742571,normal
12/01/2022,0,inf,819.4256863,normal
13/01/2022,0,-1,969.2860823,normal
14/01/2022,0,-1,952.5008628,normal
17/01/2022,0,-1,903.8512593,normal
18/01/2022,0,-1,864.4690214,normal
19/01/2022,0,-1,833.2484557,normal
20/01/2022,0,-1,792.0913373,normal
21/01/2022,0,-1,769.7794127,normal
24/01/2022,0,-1,745.3806319,normal
25/01/2022,0,-1,735.7069458,normal
26/01/2022,0,2.95E+88,725.0145093,normal
27/01/2022,0,-1,690.218218,normal
28/01/2022,0,inf,677.5957001,normal
31/01/2022,0,4.19E+290,738.7131247,normal
01/02/2022,0,4.35E+192,725.9143573,normal
02/02/2022,0,inf,699.9976002,normal
03/02/2022,0,1.01E+250,702.0799255,normal
04/02/2022,0,-1,685.6639231,normal
07/02/2022,0,-1,657.541663,normal
08/02/2022,0,-1,630.452608,normal
09/02/2022,0,-1,601.4170537,normal
10/02/2022,0,2.87E+81,587.0749003,normal
11/02/2022,0,2.13E+143,559.4690334,normal
14/02/2022,0,-1,538.9047371,normal
15/02/2022,0,5.59E+28,560.4534984,normal
16/02/2022,0,-1,532.0224073,normal
17/02/2022,0,-1,508.2970438,normal
18/02/2022,0,-1,484.9252538,normal
21/02/2022,0,-1,468.7922096,normal
22/02/2022,0,2.48E+167,494.7740074,normal
23/02/2022,0,-1,481.8778038,normal
24/02/2022,0,inf,457.2814388,normal
25/02/2022,0,-1,523.171025,normal
28/02/2022,0,-1,730.3488831,normal
01/03/2022,0,4.30E+267,798.136727,normal
02/03/2022,0,inf,776.9819933,normal
03/03/2022,0,4.25E+67,765.9910215,normal
04/03/2022,0,-1,728.0164145,normal
07/03/2022,0,-1,712.2687228,normal
08/03/2022,0,-1,703.7806091,normal
09/03/2022,0,1.68E+155,818.0159821,normal
10/03/2022,0,1.91E+170,782.5950288,normal
11/03/2022,0,-1,750.671671,normal
14/03/2022,0,1.26E+136,716.0810327,normal
15/03/2022,0,2.47E+160,685.0922056,normal
16/03/2022,0,-1,658.2764692,normal
17/03/2022,0,-1,624.8827852,normal
18/03/2022,0,-1,603.5279455,normal
21/03/2022,0,4.93E+21,573.8859389,normal
22/03/2022,0,4.46E+134,544.619279,normal
23/03/2022,0,9.04E+12,524.0602491,normal
24/03/2022,0,inf,497.238805,normal
25/03/2022,0,-1,514.6992501,normal
28/03/2022,0,-1,489.6254568,normal
29/03/2022,0,-1,474.6586785,normal
30/03/2022,0,inf,450.8853682,normal
31/03/2022,0,inf,505.8628655,normal
01/04/2022,0,7.02E+280,567.5127016,normal
04/04/2022,0,59725118.91,568.6109004,normal
